1407799921.701606,-4.440892098500626e-16,4.2146848510894035e-08
1407799921.702631,-0.059835413044738495,0.014938418449249015
1407799921.702941,-0.11732246908342292,0.027676911825069584
1407799921.709156,-0.16403304493912696,0.0396238547847186,1.1804199143345955,1.1804199143345955,1.2114466103526982,1.2114466103526982
1407799921.709532,-0.17202827847430724,0.04600960774845676,0.8663036844475979,0.8663036844475979,1.0843980349703124,1.0843980349703124
1407799921.710169,-0.14748645949027495,0.041106194995753104,1.3401459131663858,1.3401459131663858,0.4178924359134572,0.4178924359134572
1407799921.717181,-0.10448436920655668,0.03190338526719755,1.3199900768542465,1.3199900768542465,1.3287580326209776,1.3287580326209776
1407799921.717847,-0.054439791178547914,0.01780243905869275,1.2544471043111907,1.2544471043111907,1.3010087751376387,1.3010087751376387
1407799921.718359,-0.0002424953958128917,0.0126619981039042,1.240680273410511,1.240680273410511,0.9991446645959319,0.9991446645959319
1407799921.725201,0.03408839175959866,0.01790852163761304,1.123738359571692,1.123738359571692,0.7286579335523556,0.7286579335523556
1407799921.725807,0.06692041507217628,0.02320770015686655,1.2155331666928797,1.2155331666928797,1.226778169213643,1.226778169213643
1407799921.726488,0.08042047045951195,0.023562496282698315,1.0250798187383057,1.0250798187383057,0.7746027261851036,0.7746027261851036
1407799921.733198,0.07486712116981753,0.017269978799843308,0.14400021073440475,0.14400021073440475,1.4124317058879092,1.4124317058879092
1407799921.733924,0.054404423089640996,0.016167527587272013,1.3848692303119496,1.3848692303119496,0.8695465046489254,0.8695465046489254
1407799921.741153,0.022312616926153606,0.01907764466356524,1.3044786345556172,1.3044786345556172,1.3109082243862884,1.3109082243862884
1407799921.741858,-0.01411945225410216,0.02269973497745834,1.2497677098274962,1.2497677098274962,1.2667359925817396,1.2667359925817396
1407799921.749399,-0.04564076213511692,0.023198461839657944,1.1942031631352057,1.1942031631352057,0.8385405137225258,0.8385405137225258
1407799921.750993,-0.07663381145193915,0.02453944462187445,1.221280545971414,1.221280545971414,1.3647779195452159,1.3647779195452159
1407799921.75734,-0.09748174942774401,0.01938389611268694,1.1376138070452968,1.1376138070452968,1.3690630940154813,1.3690630940154813
1407799921.757932,-0.10833180577079338,0.02107447884149567,1.078246845121765,1.078246845121765,0.27562456378723377,0.27562456378723377
1407799921.765144,-0.10814727974651372,0.019516364503518714,0.688837517963262,0.688837517963262,0.6190661032556232,0.6190661032556232
1407799921.765829,-0.09469220654636823,0.020474330743184267,1.4141151820199425,1.4141151820199425,0.1858802475251542,0.1858802475251542
1407799921.773109,-0.07763208237732666,0.020225041057132916,1.270024282131779,1.270024282131779,0.3773502477419126,0.3773502477419126
1407799921.773832,-0.05229160053095727,0.01877455229593613,1.2962577815829417,1.2962577815829417,1.4011141095568809,1.4011141095568809
1407799921.781281,-0.022435169601542793,0.018124143150770048,1.2567445351251347,1.2567445351251347,1.0443275744579552,1.0443275744579552
1407799921.782734,0.005315332982515297,0.016224510324937436,1.2095512194997107,1.2095512194997107,1.3709587249964388,1.3709587249964388
1407799921.789283,0.030167607152169484,0.015648452917524702,1.2016440204241292,1.2016440204241292,0.9617116976227459,0.9617116976227459
1407799921.790459,0.05048359324739593,0.014141209737265075,1.181759195401312,1.181759195401312,1.362582173512206,1.362582173512206
1407799921.797243,0.051812524005299565,0.014929824386201364,0.7731281252553568,0.7731281252553568,0.037898929395350035,0.037898929395350035
1407799921.798275,0.03747142672360804,0.011432212353516477,1.4092328253872768,1.4092328253872768,1.3811620597126226,1.3811620597126226
1407799921.805172,0.010373666512881297,0.008888804367126272,1.3295843409437111,1.3295843409437111,1.155465601086303,1.155465601086303
1407799921.805958,-0.02133735112635904,0.00993493064448994,1.2554829592588341,1.2554829592588341,0.1440784132332509,0.1440784132332509
1407799921.81356,-0.05076313615155037,0.01602997529819888,1.2092034097745463,1.2092034097745463,1.401145995689622,1.401145995689622
1407799921.81838,-0.0804286837356103,0.02134831451331245,1.226397970140598,1.226397970140598,1.196039886209526,1.196039886209526
1407799921.829262,-0.09047205274782089,0.026262211856523793,0.9837555911949976,0.9837555911949976,1.208293766705711,1.208293766705711
1407799921.82995,-0.09002580721103381,0.026015446104203924,0.6583992890469995,0.6583992890469995,0.6518225079108421,0.6518225079108421
1407799921.837107,-0.07362236861548288,0.02388112726505392,1.4138316944083988,1.4138316944083988,1.4079202913356694,1.4079202913356694
1407799921.837603,-0.047727779704731965,0.019592224081449262,1.305441503825317,1.305441503825317,1.336847240749962,1.336847240749962
1407799921.838108,-0.022161249899823154,0.01076452984930009,1.2221340546364483,1.2221340546364483,1.339541579596756,1.339541579596756
