1407799270.947769,"[4.440892098500626e-16, 4.2146848510894035e-08, 1407799270.947769]"
1407799270.948588,"[0.01863859969894177, 0.0060512148580837005, 1407799270.948588]"
1407799270.949006,"[0.04700522919360406, 0.014490176964188963, 1407799270.949006]"
1407799270.955228,"[0.06734856860383553, 0.022718072255643467, 1407799270.955228]",1.1523011952849866,1.1523011952849866,1.2195422739829533,1.2195422739829533
1407799270.955714,"[0.08325816490726412, 0.02663657591119868, 1407799270.955714]",1.1718982201383072,1.1718982201383072,1.0579369917004529,1.0579369917004529
1407799270.956554,"[0.08618559989854857, 0.02863934828389019, 1407799270.956554]",0.8765462417096554,0.8765462417096554,1.0740853981989855,1.0740853981989855
1407799270.963142,"[0.09448670793138314, 0.026853242342209444, 1407799270.963142]",1.368831268975509,1.368831268975509,0.5829469301989437,0.5829469301989437
1407799270.964011,"[0.10066739656178214, 0.026779766045842826, 1407799270.964011]",1.1608289099694682,1.1608289099694682,0.7494040413925394,0.7494040413925394
1407799270.964739,"[0.11054589814917026, 0.026198093487741343, 1407799270.964739]",1.3072475350019677,1.3072475350019677,1.4067858553060864,1.4067858553060864
1407799270.97134,"[0.11059870197397492, 0.023549677740213555, 1407799270.97134]",0.7127536483031037,0.7127536483031037,1.3938905123658603,1.3938905123658603
1407799270.972366,"[0.09446238907003224, 0.018914178575417454, 1407799270.972366]",1.4142078648234209,1.4142078648234209,1.3198460831379726,1.3198460831379726
1407799270.973005,"[0.07639197671804654, 0.017178198191481895, 1407799270.973005]",1.2471634997658645,1.2471634997658645,1.0048553515193244,1.0048553515193244
1407799270.979275,"[0.06611046341789972, 0.016559756238198643, 1407799270.979275]",1.0988537686355293,1.0988537686355293,0.9943077604045241,0.9943077604045241
1407799270.98032,"[0.06089438524950497, 0.01632940430881366, 1407799270.98032]",1.0723804445264224,1.0723804445264224,1.003700889467978,1.003700889467978
1407799270.987294,"[0.058788745657175845, 0.019771238809357907, 1407799270.987294]",1.0210475887640436,1.0210475887640436,1.4116775922434917,1.4116775922434917
1407799270.988174,"[0.05580226146957834, 0.020252893987770932, 1407799270.988174]",1.2889521801666888,1.2889521801666888,0.840456330025071,0.840456330025071
1407799270.995249,"[0.05265671911264924, 0.018345550749103313, 1407799270.995249]",1.2351958881096736,1.2351958881096736,1.3718924165735988,1.3718924165735988
1407799270.996391,"[0.052735584836381744, 0.015228610966274888, 1407799270.996391]",0.6800116958856698,0.6800116958856698,1.3104323322211944,1.3104323322211944
1407799271.003139,"[0.05774021578691935, 0.01581919027250815, 1407799271.003139]",1.4140839334266913,1.4140839334266913,0.47732948836150146,0.47732948836150146
1407799271.003869,"[0.06482746711639464, 0.01570469379736309, 1407799271.003869]",1.2887029586313568,1.2887029586313568,0.471325577729882,0.471325577729882
1407799271.01118,"[0.07419647648399241, 0.01590207462433448, 1407799271.01118]",1.2772647831876933,1.2772647831876933,1.154435809181651,1.154435809181651
1407799271.011832,"[0.078894894010471, 0.01914679605249475, 1407799271.011832]",1.0697244665471206,1.0697244665471206,1.412368861076085,1.412368861076085
1407799271.019075,"[0.0834015134501147, 0.02182385287312418, 1407799271.019075]",1.2161505291537014,1.2161505291537014,1.1837983400001377,1.1837983400001377
1407799271.019639,"[0.08745491540987693, 0.023741201963021062, 1407799271.019639]",1.2025681038593548,1.2025681038593548,1.1520011868653406,1.1520011868653406
1407799271.027247,"[0.08631312770815258, 0.023998122535630752, 1407799271.027247]",0.3456900577802809,0.3456900577802809,0.8353824206080469,0.8353824206080469
1407799271.028152,"[0.07420688039431234, 0.022426479932026695, 1407799271.028152]",1.40993105466944,1.40993105466944,1.3976999319782222,1.3976999319782222
1407799271.035216,"[0.05461940271705368, 0.018841004400760943, 1407799271.035216]",1.3090108374359628,1.3090108374359628,1.350272933340533,1.350272933340533
1407799271.03601,"[0.03852454040060538, 0.01354420861180425, 1407799271.03601]",1.1828978935570942,1.1828978935570942,1.295411072579936,1.295411072579936
1407799271.043251,"[0.03444683637937063, 0.011281416730695432, 1407799271.043251]",0.9281794503533243,0.9281794503533243,1.0335131338843353,1.0335131338843353
1407799271.044184,"[0.04297597093470795, 0.011105765269218528, 1407799271.044184]",1.2422358975122685,1.2422358975122685,0.7847238438232574,0.7847238438232574
1407799271.051713,"[0.06991499924192102, 0.015711033734367733, 1407799271.051713]",1.3761816872045762,1.3761816872045762,1.413412446490684,1.413412446490684
1407799271.054065,"[0.0947190576783572, 0.02038652281588437, 1407799271.054065]",1.2075575622258088,1.2075575622258088,1.2278220686794514,1.2278220686794514
1407799271.059103,"[0.11588746177064424, 0.025949069431364415, 1407799271.059103]",1.1912182131040017,1.1912182131040017,1.258543186379965,1.258543186379965
1407799271.059942,"[0.1228776627797794, 0.028131194247250437, 1407799271.059942]",0.9786725133087356,0.9786725133087356,1.0148234993520544,1.0148234993520544
1407799271.067167,"[0.12558099666396094, 0.027917207540979868, 1407799271.067167]",1.0117430847952271,1.0117430847952271,0.5953625745534289,0.5953625745534289
1407799271.068162,"[0.1266284020467432, 0.03088255324751936, 1407799271.068162]",1.0121425398321244,1.0121425398321244,1.4112506294938656,1.4112506294938656
1407799271.075125,"[0.11889489577466517, 0.029790313169408215, 1407799271.075125]",1.4031521569517076,1.4031521569517076,0.21256571910552735,0.21256571910552735
1407799271.076005,"[0.10836049333683428, 0.028504574787106378, 1407799271.076005]",1.282324497965381,1.282324497965381,1.2565784942662532,1.2565784942662532
1407799271.083168,"[0.09081472813394154, 0.025252606874474528, 1407799271.083168]",1.3131065303510803,1.3131065303510803,1.359738265229189,1.359738265229189
1407799271.086025,"[0.07061315744214358, 0.019375110220288295, 1407799271.086025]",1.252435303081482,1.252435303081482,1.3240254024260598,1.3240254024260598
1407799271.091281,"[0.05476458164346276, 0.014277646774375676, 1407799271.091281]",1.1726035692085919,1.1726035692085919,1.1947236390248093,1.1947236390248093
1407799271.091962,"[0.04721928323720581, 0.01461690769491701, 1407799271.091962]",1.0578609423655472,1.0578609423655472,0.6329606840874292,0.6329606840874292
1407799271.099094,"[0.039508535345348594, 0.013292683508727856, 1407799271.099094]",1.2291481683167995,1.2291481683167995,1.3705353371312454,1.3705353371312454
1407799271.1,"[0.03726606248410613, 0.01390827764060413, 1407799271.1]",0.9536302269262316,0.9536302269262316,0.057317406880635836,0.057317406880635836
1407799271.107084,"[0.03173695238325802, 0.012811649129639597, 1407799271.107084]",1.357515781883571,1.357515781883571,1.1717149724985132,1.1717149724985132
1407799271.107968,"[0.03107249497326192, 0.014082931375763882, 1407799271.107968]",0.823387595139939,0.823387595139939,0.8566102880001907,0.8566102880001907
1407799271.115274,"[0.04453171255840038, 0.015034848739436708, 1407799271.115274]",1.4128567338306217,1.4128567338306217,1.1621096315458395,1.1621096315458395
1407799271.116495,"[0.06293692249080696, 0.017396559642170118, 1407799271.116495]",1.2829716038669678,1.2829716038669678,1.3580647911630102,1.3580647911630102
1407799271.123106,"[0.08206095895823307, 0.02143418799144966, 1407799271.123106]",1.2324890074486379,1.2324890074486379,1.3166946010421958,1.3166946010421958
1407799271.123953,"[0.09568971024003536, 0.023527672094255013, 1407799271.123953]",1.1508617722000116,1.1508617722000116,1.077385210272546,1.077385210272546
1407799271.131236,"[0.10659832334181019, 0.026169160489262162, 1407799271.131236]",1.1770792540982524,1.1770792540982524,1.2691634928189777,1.2691634928189777
1407799271.131828,"[0.11168660527067198, 0.025172866406272282, 1407799271.131828]",1.053220484983267,1.053220484983267,0.19859067640344777,0.19859067640344777
1407799271.139191,"[0.10717123081872826, 0.023783266907593716, 1407799271.139191]",0.5774846279728689,0.5774846279728689,1.2862307754742974,1.2862307754742974
1407799271.140064,"[0.10074698119983072, 0.0242997094451395, 1407799271.140064]",1.2894539660066626,1.2894539660066626,0.20733244906874612,0.20733244906874612
1407799271.147374,"[0.08642980547361567, 0.021321184905898884, 1407799271.147374]",1.3479499576211333,1.3479499576211333,1.3954783705855056,1.3954783705855056
1407799271.148355,"[0.07391039309583958, 0.019836632587603226, 1407799271.148355]",1.1965020561782187,1.1965020561782187,1.068319491322153,1.068319491322153
1407799271.155184,"[0.060503242383072475, 0.01599749233887179, 1407799271.155184]",1.2384815166304937,1.2384815166304937,1.3616155854099377,1.3616155854099377
1407799271.156053,"[0.053628735175210274, 0.014830012255659292, 1407799271.156053]",1.0748228846005203,1.0748228846005203,0.9622600606332373,0.9622600606332373
1407799271.163228,"[0.048568791194133265, 0.015062424172120325, 1407799271.163228]",1.158219173885858,1.158219173885858,0.4641887275243613,0.4641887275243613
1407799271.16405,"[0.0501292834352185, 0.01573193383752582, 1407799271.16405]",0.3054925730970779,0.3054925730970779,1.3699776319529882,1.3699776319529882
1407799271.171197,"[0.05443766956450702, 0.018014792043860268, 1407799271.171197]",1.3668325025044175,1.3668325025044175,1.3807465909041237,1.3807465909041237
